t_s,rep,state,elapsed_s,cmd_wz,opt_dyaw_deg,imu_yaw_deg,kf_dyaw_deg,kf_err_deg,event
75.152,6,DONE,34.147,0.0000,58.35,0.00,143.21,84.86,
75.202,6,DONE,34.197,0.0000,58.35,0.00,143.21,84.86,
75.252,6,DONE,34.247,0.0000,58.35,0.00,143.21,84.86,
75.302,6,DONE,34.297,0.0000,58.35,0.00,143.21,84.86,
75.352,6,DONE,34.347,0.0000,58.35,0.00,143.21,84.86,
75.402,6,DONE,34.397,0.0000,58.34,0.00,143.21,84.87,
75.452,6,DONE,34.447,0.0000,58.34,0.00,143.21,84.87,
75.502,6,DONE,34.497,0.0000,58.34,0.00,143.21,84.87,
75.552,6,DONE,34.547,0.0000,58.34,0.00,143.21,84.87,
75.604,6,DONE,34.599,0.0000,58.34,0.00,143.21,84.87,
75.652,6,DONE,34.647,0.0000,58.35,0.00,143.21,84.86,
75.704,6,DONE,34.698,0.0000,58.35,0.00,143.21,84.86,
75.752,6,DONE,34.747,0.0000,58.35,0.00,143.21,84.86,
75.802,6,DONE,34.797,0.0000,58.37,0.00,143.21,84.84,
75.852,6,DONE,34.847,0.0000,58.37,0.00,143.21,84.84,
75.904,6,DONE,34.898,0.0000,58.37,0.00,143.21,84.84,
75.953,6,DONE,34.947,0.0000,58.37,0.00,143.21,84.84,
76.002,6,DONE,34.997,0.0000,58.37,0.00,143.21,84.84,
76.052,6,DONE,35.047,0.0000,58.37,0.00,143.21,84.84,
76.102,6,DONE,35.097,0.0000,58.37,0.00,143.21,84.84,
76.152,6,DONE,35.147,0.0000,58.37,0.00,143.21,84.84,
76.202,6,DONE,35.197,0.0000,58.37,0.00,143.21,84.84,
76.253,6,DONE,35.247,0.0000,58.33,0.00,143.21,84.87,
76.302,6,DONE,35.297,0.0000,58.34,0.00,143.21,84.87,
76.352,6,DONE,35.347,0.0000,58.34,0.00,143.21,84.86,
76.403,6,DONE,35.398,0.0000,58.36,0.00,143.21,84.85,
76.453,6,DONE,35.447,0.0000,58.37,0.00,143.21,84.83,
76.503,6,DONE,35.497,0.0000,58.35,0.00,143.21,84.86,
76.552,6,DONE,35.547,0.0000,58.38,0.00,143.21,84.83,
76.602,6,DONE,35.597,0.0000,58.38,0.00,143.21,84.83,
76.653,6,DONE,35.647,0.0000,58.37,0.00,143.21,84.83,
76.703,6,DONE,35.698,0.0000,58.37,0.00,143.21,84.84,
76.752,6,DONE,35.747,0.0000,58.38,0.00,143.21,84.83,
76.803,6,DONE,35.798,0.0000,58.34,0.00,143.21,84.87,
76.852,6,DONE,35.847,0.0000,58.36,0.00,143.21,84.85,
76.902,6,DONE,35.897,0.0000,58.36,0.00,143.21,84.85,
76.953,6,DONE,35.947,0.0000,58.36,0.00,143.21,84.85,
77.004,6,DONE,35.999,0.0000,58.34,0.00,143.21,84.87,
77.052,6,DONE,36.047,0.0000,58.38,0.00,143.21,84.83,
77.102,6,DONE,36.097,0.0000,58.34,0.00,143.21,84.86,
77.153,6,DONE,36.147,0.0000,58.35,0.00,143.21,84.86,
77.203,6,DONE,36.198,0.0000,58.35,0.00,143.21,84.86,
77.252,6,DONE,36.247,0.0000,58.35,0.00,143.21,84.86,
77.302,6,DONE,36.297,0.0000,58.35,0.00,143.21,84.86,
77.354,6,DONE,36.348,0.0000,58.35,0.00,143.21,84.86,
77.402,6,DONE,36.397,0.0000,58.36,0.00,143.21,84.85,
77.452,6,DONE,36.447,0.0000,58.35,0.00,143.21,84.86,
77.502,6,DONE,36.497,0.0000,58.34,0.00,143.21,84.87,
77.552,6,DONE,36.547,0.0000,58.32,0.00,143.21,84.88,
77.602,6,DONE,36.597,0.0000,58.32,0.00,143.21,84.88,
77.652,6,DONE,36.647,0.0000,58.32,0.00,143.21,84.88,
77.703,6,DONE,36.697,0.0000,58.40,0.00,143.21,84.80,
77.754,6,DONE,36.748,0.0000,58.32,0.00,143.21,84.89,
77.802,6,DONE,36.797,0.0000,58.34,0.00,143.21,84.87,
77.852,6,DONE,36.847,0.0000,58.41,0.00,143.21,84.80,
77.902,6,DONE,36.897,0.0000,58.32,0.00,143.21,84.88,
77.952,6,DONE,36.947,0.0000,58.32,0.00,143.21,84.88,
78.002,6,DONE,36.997,0.0000,58.32,0.00,143.21,84.88,
78.052,6,DONE,37.047,0.0000,58.31,0.00,143.21,84.90,
78.103,6,DONE,37.097,0.0000,58.36,0.00,143.21,84.85,
78.152,6,DONE,37.147,0.0000,58.32,0.00,143.21,84.89,
78.204,6,DONE,37.198,0.0000,58.39,0.00,143.21,84.82,
78.252,6,DONE,37.247,0.0000,58.33,0.00,143.21,84.88,
78.303,6,DONE,37.298,0.0000,58.33,0.00,143.21,84.88,
78.354,6,DONE,37.348,0.0000,58.33,0.00,143.21,84.88,
78.402,6,DONE,37.397,0.0000,58.32,0.00,143.21,84.89,
78.452,6,DONE,37.447,0.0000,58.39,0.00,143.21,84.82,
78.502,6,DONE,37.497,0.0000,58.31,0.00,143.21,84.90,
78.552,6,DONE,37.547,0.0000,58.41,0.00,143.21,84.80,
78.602,6,DONE,37.597,0.0000,58.37,0.00,143.21,84.84,
78.652,6,DONE,37.647,0.0000,58.37,0.00,143.21,84.84,
78.702,6,DONE,37.697,0.0000,58.37,0.00,143.21,84.84,
78.753,6,DONE,37.748,0.0000,58.40,0.00,143.21,84.81,
78.803,6,DONE,37.797,0.0000,58.38,0.00,143.21,84.83,
78.853,6,DONE,37.848,0.0000,58.39,0.00,143.21,84.82,
78.902,6,DONE,37.897,0.0000,58.31,0.00,143.21,84.90,
78.953,6,DONE,37.947,0.0000,58.32,0.00,143.21,84.88,
79.003,6,DONE,37.997,0.0000,58.32,0.00,143.21,84.88,
79.053,6,DONE,38.048,0.0000,58.29,0.00,143.21,84.92,
79.102,6,DONE,38.097,0.0000,58.39,0.00,143.21,84.82,
79.153,6,DONE,38.147,0.0000,58.33,0.00,143.21,84.88,
79.203,6,DONE,38.197,0.0000,58.34,0.00,143.21,84.87,
79.252,6,DONE,38.247,0.0000,58.43,0.00,143.21,84.78,
79.304,6,DONE,38.298,0.0000,58.43,0.00,143.21,84.78,
79.352,6,DONE,38.347,0.0000,58.43,0.00,143.21,84.78,
79.403,6,DONE,38.398,0.0000,58.29,0.00,143.21,84.92,
79.452,6,DONE,38.447,0.0000,58.38,0.00,143.21,84.83,
79.502,6,DONE,38.497,0.0000,58.39,0.00,143.21,84.82,
79.552,6,DONE,38.547,0.0000,58.28,0.00,143.21,84.93,
79.602,6,DONE,38.597,0.0000,58.41,0.00,143.21,84.80,
79.652,6,DONE,38.647,0.0000,58.41,0.00,143.21,84.80,
79.703,6,DONE,38.698,0.0000,58.41,0.00,143.21,84.80,
79.754,6,DONE,38.748,0.0000,58.29,0.00,143.21,84.92,
79.803,6,DONE,38.797,0.0000,58.35,0.00,143.21,84.85,
79.852,6,DONE,38.847,0.0000,58.30,0.00,143.21,84.91,
79.902,6,DONE,38.897,0.0000,58.38,0.00,143.21,84.83,
79.952,6,DONE,38.947,0.0000,58.35,0.00,143.21,84.86,
80.002,6,DONE,38.997,0.0000,58.35,0.00,143.21,84.86,
80.052,6,DONE,39.047,0.0000,58.35,0.00,143.21,84.86,
80.102,6,DONE,39.097,0.0000,58.35,0.00,143.21,84.86,
80.152,6,DONE,39.147,0.0000,58.34,0.00,143.21,84.87,
80.202,6,DONE,39.197,0.0000,58.38,0.00,143.21,84.83,
80.252,6,DONE,39.247,0.0000,58.40,0.00,143.21,84.80,
80.302,6,DONE,39.297,0.0000,58.39,0.00,143.21,84.81,
80.352,6,DONE,39.347,0.0000,58.39,0.00,143.21,84.81,
80.402,6,DONE,39.397,0.0000,58.39,0.00,143.21,84.81,
80.453,6,DONE,39.448,0.0000,58.36,0.00,143.21,84.85,
80.503,6,DONE,39.498,0.0000,58.38,0.00,143.21,84.83,
80.553,6,DONE,39.547,0.0000,58.37,0.00,143.21,84.84,
80.602,6,DONE,39.597,0.0000,58.37,0.00,143.21,84.84,
80.652,6,DONE,39.647,0.0000,58.36,0.00,143.21,84.85,
80.702,6,DONE,39.697,0.0000,58.36,0.00,143.21,84.85,
80.752,6,DONE,39.747,0.0000,58.36,0.00,143.21,84.85,
80.803,6,DONE,39.798,0.0000,58.29,0.00,143.21,84.92,
80.853,6,DONE,39.848,0.0000,58.32,0.00,143.21,84.89,
80.902,6,DONE,39.897,0.0000,58.33,0.00,143.21,84.88,
80.952,6,DONE,39.947,0.0000,58.37,0.00,143.21,84.84,
81.002,6,DONE,39.997,0.0000,58.35,0.00,143.21,84.85,
81.052,6,DONE,40.047,0.0000,58.35,0.00,143.21,84.85,
81.102,6,DONE,40.097,0.0000,58.35,0.00,143.21,84.85,
81.152,6,DONE,40.147,0.0000,58.35,0.00,143.21,84.85,
81.202,6,DONE,40.196,0.0000,58.33,0.00,143.21,84.87,
81.252,6,DONE,40.247,0.0000,58.36,0.00,143.21,84.85,
81.302,6,DONE,40.297,0.0000,58.33,0.00,143.21,84.88,
81.352,6,DONE,40.347,0.0000,58.37,0.00,143.21,84.84,
81.403,6,DONE,40.397,0.0000,58.37,0.00,143.21,84.84,
81.453,6,DONE,40.447,0.0000,58.37,0.00,143.21,84.84,
81.503,6,DONE,40.497,0.0000,58.37,0.00,143.21,84.84,
81.553,6,DONE,40.547,0.0000,58.36,0.00,143.21,84.84,
81.603,6,DONE,40.597,0.0000,58.31,0.00,143.21,84.90,
81.652,6,DONE,40.647,0.0000,58.35,0.00,143.21,84.85,
81.703,6,DONE,40.698,0.0000,58.32,0.00,143.21,84.89,
81.753,6,DONE,40.747,0.0000,58.32,0.00,143.21,84.89,
81.804,6,DONE,40.799,0.0000,58.32,0.00,143.21,84.89,
81.853,6,DONE,40.847,0.0000,58.32,0.00,143.21,84.89,
81.903,6,DONE,40.897,0.0000,58.36,0.00,143.21,84.84,
81.952,6,DONE,40.947,0.0000,58.36,0.00,143.21,84.85,
82.003,6,DONE,40.997,0.0000,58.35,0.00,143.21,84.85,
82.052,6,DONE,41.047,0.0000,58.36,0.00,143.21,84.85,
82.103,6,DONE,41.097,0.0000,58.36,0.00,143.21,84.85,
82.153,6,DONE,41.147,0.0000,58.36,0.00,143.21,84.85,
82.203,6,DONE,41.198,0.0000,58.36,0.00,143.21,84.85,
82.253,6,DONE,41.248,0.0000,58.39,0.00,143.21,84.82,
82.304,6,DONE,41.298,0.0000,58.33,0.00,143.21,84.87,
82.353,6,DONE,41.348,0.0000,58.34,0.00,143.21,84.87,
82.403,6,DONE,41.397,0.0000,58.36,0.00,143.21,84.85,
82.453,6,DONE,41.448,0.0000,58.34,0.00,143.21,84.87,
82.503,6,DONE,41.497,0.0000,58.34,0.00,143.21,84.87,
82.553,6,DONE,41.547,0.0000,58.34,0.00,143.21,84.87,
82.603,6,DONE,41.597,0.0000,58.37,0.00,143.21,84.83,
82.652,6,DONE,41.647,0.0000,58.35,0.00,143.21,84.86,
82.702,6,DONE,41.697,0.0000,58.37,0.00,143.21,84.84,
82.753,6,DONE,41.748,0.0000,58.35,0.00,143.21,84.86,
82.804,6,DONE,41.799,0.0000,58.37,0.00,143.21,84.84,
82.853,6,DONE,41.847,0.0000,58.37,0.00,143.21,84.84,
82.903,6,DONE,41.898,0.0000,58.37,0.00,143.21,84.84,
82.953,6,DONE,41.947,0.0000,58.34,0.00,143.21,84.87,
83.002,6,DONE,41.997,0.0000,58.36,0.00,143.21,84.84,
83.054,6,DONE,42.048,0.0000,58.39,0.00,143.21,84.82,
83.103,6,DONE,42.097,0.0000,58.34,0.00,143.21,84.87,
83.153,6,DONE,42.147,0.0000,58.36,0.00,143.21,84.85,
83.203,6,DONE,42.197,0.0000,58.36,0.00,143.21,84.85,
83.252,6,DONE,42.247,0.0000,58.36,0.00,143.21,84.85,
83.303,6,DONE,42.297,0.0000,58.35,0.00,143.21,84.85,
83.352,6,DONE,42.347,0.0000,58.35,0.00,143.21,84.86,
83.402,6,DONE,42.397,0.0000,58.33,0.00,143.21,84.87,
83.452,6,DONE,42.447,0.0000,58.34,0.00,143.21,84.87,
83.502,6,DONE,42.497,0.0000,58.35,0.00,143.21,84.85,
83.552,6,DONE,42.547,0.0000,58.34,0.00,143.21,84.87,
83.602,6,DONE,42.597,0.0000,58.36,0.00,143.21,84.85,
83.653,6,DONE,42.647,0.0000,58.37,0.00,143.21,84.84,
83.703,6,DONE,42.698,0.0000,58.34,0.00,143.21,84.87,
83.753,6,DONE,42.747,0.0000,58.38,0.00,143.21,84.83,
83.802,6,DONE,42.797,0.0000,58.38,0.00,143.21,84.83,
83.852,6,DONE,42.847,0.0000,58.38,0.00,143.21,84.83,
83.904,6,DONE,42.898,0.0000,58.34,0.00,143.21,84.86,
83.953,6,DONE,42.947,0.0000,58.35,0.00,143.21,84.85,
84.003,6,DONE,42.997,0.0000,58.34,0.00,143.21,84.87,
84.052,6,DONE,43.047,0.0000,58.34,0.00,143.21,84.87,
84.103,6,DONE,43.097,0.0000,58.36,0.00,143.21,84.85,
84.152,6,DONE,43.147,0.0000,58.36,0.00,143.21,84.85,
84.203,6,DONE,43.197,0.0000,58.36,0.00,143.21,84.85,
84.253,6,DONE,43.247,0.0000,58.36,0.00,143.21,84.84,
84.302,6,DONE,43.297,0.0000,58.33,0.00,143.21,84.87,
84.353,6,DONE,43.347,0.0000,58.37,0.00,143.21,84.83,
84.404,6,DONE,43.398,0.0000,58.33,0.00,143.21,84.88,
84.452,6,DONE,43.447,0.0000,58.35,0.00,143.21,84.86,
84.503,6,DONE,43.497,0.0000,58.33,0.00,143.21,84.88,
84.552,6,DONE,43.547,0.0000,58.35,0.00,143.21,84.86,
84.602,6,DONE,43.597,0.0000,58.35,0.00,143.21,84.86,
84.652,6,DONE,43.647,0.0000,58.36,0.00,143.21,84.85,
84.702,6,DONE,43.697,0.0000,58.33,0.00,143.21,84.87,
84.752,6,DONE,43.747,0.0000,58.33,0.00,143.21,84.88,
84.803,6,DONE,43.797,0.0000,58.33,0.00,143.21,84.88,
84.852,6,DONE,43.847,0.0000,58.35,0.00,143.21,84.86,
84.903,6,DONE,43.897,0.0000,58.34,0.00,143.21,84.87,
84.952,6,DONE,43.947,0.0000,58.36,0.00,143.21,84.85,
85.003,6,DONE,43.997,0.0000,58.32,0.00,143.21,84.88,
85.053,6,DONE,44.047,0.0000,58.33,0.00,143.21,84.87,
85.103,6,DONE,44.097,0.0000,58.33,0.00,143.21,84.88,
85.152,6,DONE,44.147,0.0000,58.36,0.00,143.21,84.85,
85.202,6,DONE,44.197,0.0000,58.33,0.00,143.21,84.88,
85.253,6,DONE,44.248,0.0000,58.36,0.00,143.21,84.85,
85.302,6,DONE,44.297,0.0000,58.33,0.00,143.21,84.87,
85.352,6,DONE,44.347,0.0000,58.34,0.00,143.21,84.87,
85.403,6,DONE,44.397,0.0000,58.33,0.00,143.21,84.87,
85.453,6,DONE,44.447,0.0000,58.35,0.00,143.21,84.85,
85.502,6,DONE,44.497,0.0000,58.34,0.00,143.21,84.87,
85.554,6,DONE,44.548,0.0000,58.34,0.00,143.21,84.87,
85.602,6,DONE,44.597,0.0000,58.34,0.00,143.21,84.87,
85.654,6,DONE,44.649,0.0000,58.34,0.00,143.21,84.87,
85.702,6,DONE,44.697,0.0000,58.33,0.00,143.21,84.88,
85.752,6,DONE,44.747,0.0000,58.36,0.00,143.21,84.85,
85.802,6,DONE,44.797,0.0000,58.34,0.00,143.21,84.87,
85.852,6,DONE,44.847,0.0000,58.34,0.00,143.21,84.87,
85.904,6,DONE,44.899,0.0000,58.35,0.00,143.21,84.86,
85.952,6,DONE,44.947,0.0000,58.36,0.00,143.21,84.84,
86.003,6,DONE,44.998,0.0000,58.33,0.00,143.21,84.88,
86.052,6,DONE,45.047,0.0000,58.34,0.00,143.21,84.87,
86.102,6,DONE,45.097,0.0000,58.33,0.00,143.21,84.88,
86.152,6,DONE,45.147,0.0000,58.35,0.00,143.21,84.86,
86.203,6,DONE,45.197,0.0000,58.33,0.00,143.21,84.88,
86.252,6,DONE,45.247,0.0000,58.33,0.00,143.21,84.88,
86.302,6,DONE,45.297,0.0000,58.34,0.00,143.21,84.87,
86.354,6,DONE,45.349,0.0000,58.35,0.00,143.21,84.86,
86.402,6,DONE,45.397,0.0000,58.35,0.00,143.21,84.85,
86.452,6,DONE,45.447,0.0000,58.34,0.00,143.21,84.87,
86.502,6,DONE,45.497,0.0000,58.34,0.00,143.21,84.87,
86.552,6,DONE,45.547,0.0000,58.36,0.00,143.21,84.85,
86.602,6,DONE,45.597,0.0000,58.33,0.00,143.21,84.88,
86.652,6,DONE,45.647,0.0000,58.37,0.00,143.21,84.84,
86.703,6,DONE,45.697,0.0000,58.37,0.00,143.21,84.84,
86.754,6,DONE,45.748,0.0000,58.37,0.00,143.21,84.84,
86.804,6,DONE,45.798,0.0000,58.36,0.00,143.21,84.85,
86.852,6,DONE,45.847,0.0000,58.35,0.00,143.21,84.86,
86.902,6,DONE,45.897,0.0000,58.33,0.00,143.21,84.88,
86.952,6,DONE,45.947,0.0000,58.39,0.00,143.21,84.82,
87.003,6,DONE,45.998,0.0000,58.39,0.00,143.21,84.82,
87.052,6,DONE,46.047,0.0000,58.39,0.00,143.21,84.82,
87.104,6,DONE,46.098,0.0000,58.37,0.00,143.21,84.83,
87.152,6,DONE,46.147,0.0000,58.37,0.00,143.21,84.83,
87.202,6,DONE,46.197,0.0000,58.37,0.00,143.21,84.83,
87.252,6,DONE,46.247,0.0000,58.33,0.00,143.21,84.88,
87.304,6,DONE,46.299,0.0000,58.40,0.00,143.21,84.80,
87.352,6,DONE,46.347,0.0000,58.40,0.00,143.21,84.80,
87.402,6,DONE,46.397,0.0000,58.40,0.00,143.21,84.80,
87.453,6,DONE,46.447,0.0000,58.38,0.00,143.21,84.83,
87.502,6,DONE,46.497,0.0000,58.34,0.00,143.21,84.87,
87.552,6,DONE,46.547,0.0000,58.34,0.00,143.21,84.87,
87.603,6,DONE,46.598,0.0000,58.34,0.00,143.21,84.87,
87.652,6,DONE,46.647,0.0000,58.38,0.00,143.21,84.83,
87.702,6,DONE,46.697,0.0000,58.38,0.00,143.21,84.83,
87.752,6,DONE,46.747,0.0000,58.38,0.00,143.21,84.83,
87.803,6,DONE,46.797,0.0000,58.38,0.00,143.21,84.83,
87.852,6,DONE,46.846,0.0000,58.39,0.00,143.21,84.82,
87.902,6,DONE,46.897,0.0000,58.39,0.00,143.21,84.82,
87.952,6,DONE,46.947,0.0000,58.39,0.00,143.21,84.82,
88.002,6,DONE,46.997,0.0000,58.39,0.00,143.21,84.82,
88.052,6,DONE,47.047,0.0000,58.35,0.00,143.21,84.86,
88.102,6,DONE,47.097,0.0000,58.35,0.00,143.21,84.86,
88.152,6,DONE,47.147,0.0000,58.35,0.00,143.21,84.86,
88.202,6,DONE,47.197,0.0000,58.35,0.00,143.21,84.86,
88.253,6,DONE,47.248,0.0000,58.36,0.00,143.21,84.85,
88.302,6,DONE,47.297,0.0000,58.33,0.00,143.21,84.88,
88.352,6,DONE,47.347,0.0000,58.33,0.00,143.21,84.88,
88.403,6,DONE,47.397,0.0000,58.33,0.00,143.21,84.88,
88.452,6,DONE,47.447,0.0000,58.33,0.00,143.21,84.88,
88.502,6,DONE,47.497,0.0000,58.37,0.00,143.21,84.83,
88.552,6,DONE,47.547,0.0000,58.37,0.00,143.21,84.83,
88.602,6,DONE,47.597,0.0000,58.37,0.00,143.21,84.83,
88.652,6,DONE,47.647,0.0000,58.37,0.00,143.21,84.83,
88.703,6,DONE,47.697,0.0000,58.36,0.00,143.21,84.84,
88.752,6,DONE,47.747,0.0000,58.38,0.00,143.21,84.83,
88.802,6,DONE,47.797,0.0000,58.38,0.00,143.21,84.83,
88.853,6,DONE,47.847,0.0000,58.38,0.00,143.21,84.83,
88.902,6,DONE,47.897,0.0000,58.38,0.00,143.21,84.83,
88.954,6,DONE,47.948,0.0000,58.39,0.00,143.21,84.82,
89.003,6,DONE,47.997,0.0000,58.33,0.00,143.21,84.87,
89.053,6,DONE,48.047,0.0000,58.37,0.00,143.21,84.84,
89.103,6,DONE,48.097,0.0000,58.37,0.00,143.21,84.84,
89.152,6,DONE,48.147,0.0000,58.37,0.00,143.21,84.84,
89.203,6,DONE,48.197,0.0000,58.37,0.00,143.21,84.84,
89.252,6,DONE,48.247,0.0000,58.37,0.00,143.21,84.84,
89.302,6,DONE,48.297,0.0000,58.34,0.00,143.21,84.87,
89.352,6,DONE,48.347,0.0000,58.34,0.00,143.21,84.87,
89.403,6,DONE,48.398,0.0000,58.34,0.00,143.21,84.87,
89.452,6,DONE,48.447,0.0000,58.34,0.00,143.21,84.87,
89.502,6,DONE,48.497,0.0000,58.36,0.00,143.21,84.84,
89.552,6,DONE,48.547,0.0000,58.38,0.00,143.21,84.83,
89.602,6,DONE,48.597,0.0000,58.38,0.00,143.21,84.83,
89.652,6,DONE,48.647,0.0000,58.38,0.00,143.21,84.83,
89.704,6,DONE,48.698,0.0000,58.38,0.00,143.21,84.83,
89.753,6,DONE,48.747,0.0000,58.38,0.00,143.21,84.83,
89.803,6,DONE,48.797,0.0000,58.33,0.00,143.21,84.87,
89.853,6,DONE,48.847,0.0000,58.33,0.00,143.21,84.87,
89.903,6,DONE,48.897,0.0000,58.33,0.00,143.21,84.87,
89.952,6,DONE,48.947,0.0000,58.33,0.00,143.21,84.87,
90.002,6,DONE,48.997,0.0000,58.38,0.00,143.21,84.82,
90.052,6,DONE,49.047,0.0000,58.34,0.00,143.21,84.86,
90.102,6,DONE,49.097,0.0000,58.34,0.00,143.21,84.86,
90.152,6,DONE,49.147,0.0000,58.34,0.00,143.21,84.86,
90.203,6,DONE,49.198,0.0000,58.34,0.00,143.21,84.87,
90.252,6,DONE,49.247,0.0000,58.35,0.00,143.21,84.86,
90.303,6,DONE,49.297,0.0000,58.35,0.00,143.21,84.86,
90.352,6,DONE,49.347,0.0000,58.35,0.00,143.21,84.86,
90.402,6,DONE,49.397,0.0000,58.35,0.00,143.21,84.86,
90.453,6,DONE,49.448,0.0000,58.39,0.00,143.21,84.82,
90.502,6,DONE,49.497,0.0000,58.36,0.00,143.21,84.85,
90.553,6,DONE,49.547,0.0000,58.36,0.00,143.21,84.85,
90.602,6,DONE,49.597,0.0000,58.36,0.00,143.21,84.85,
90.652,6,DONE,49.647,0.0000,58.36,0.00,143.21,84.85,
90.702,6,DONE,49.697,0.0000,58.34,0.00,143.21,84.86,
90.752,6,DONE,49.747,0.0000,58.34,0.00,143.21,84.86,
90.802,6,DONE,49.797,0.0000,58.34,0.00,143.21,84.86,
90.852,6,DONE,49.847,0.0000,58.34,0.00,143.21,84.86,
90.903,6,DONE,49.898,0.0000,58.36,0.00,143.21,84.85,
90.952,6,DONE,49.947,0.0000,58.34,0.00,143.21,84.86,
91.002,6,DONE,49.997,0.0000,58.34,0.00,143.21,84.86,
91.052,6,DONE,50.047,0.0000,58.34,0.00,143.21,84.86,
91.102,6,DONE,50.097,0.0000,58.34,0.00,143.21,84.86,
91.153,6,DONE,50.147,0.0000,58.39,0.00,143.21,84.82,
91.202,6,DONE,50.197,0.0000,58.37,0.00,143.21,84.83,
91.253,6,DONE,50.248,0.0000,58.37,0.00,143.21,84.83,
91.302,6,DONE,50.297,0.0000,58.37,0.00,143.21,84.83,
91.352,6,DONE,50.347,0.0000,58.37,0.00,143.21,84.83,
91.403,6,DONE,50.398,0.0000,58.38,0.00,143.21,84.83,
91.452,6,DONE,50.447,0.0000,58.36,0.00,143.21,84.85,
91.502,6,DONE,50.497,0.0000,58.37,0.00,143.21,84.84,
91.553,6,DONE,50.548,0.0000,58.33,0.00,143.21,84.87,
91.602,6,DONE,50.597,0.0000,58.35,0.00,143.21,84.86,
91.653,6,DONE,50.647,0.0000,58.35,0.00,143.21,84.86,
91.702,6,DONE,50.697,0.0000,58.35,0.00,143.21,84.86,
91.753,6,DONE,50.748,0.0000,58.32,0.00,143.21,84.89,
91.802,6,DONE,50.797,0.0000,58.37,0.00,143.21,84.84,
91.852,6,DONE,50.847,0.0000,58.37,0.00,143.21,84.83,
91.902,6,DONE,50.897,0.0000,58.37,0.00,143.21,84.83,
91.952,6,DONE,50.947,0.0000,58.37,0.00,143.21,84.83,
92.002,6,DONE,50.997,0.0000,58.36,0.00,143.21,84.85,
92.052,6,DONE,51.047,0.0000,58.32,0.00,143.21,84.88,
92.102,6,DONE,51.097,0.0000,58.36,0.00,143.21,84.84,
92.152,6,DONE,51.147,0.0000,58.35,0.00,143.21,84.86,
92.202,6,DONE,51.197,0.0000,58.35,0.00,143.21,84.86,
92.252,6,DONE,51.247,0.0000,58.35,0.00,143.21,84.86,
92.302,6,DONE,51.297,0.0000,58.35,0.00,143.21,84.86,
92.353,6,DONE,51.347,0.0000,58.33,0.00,143.21,84.88,
92.402,6,DONE,51.397,0.0000,58.38,0.00,143.21,84.83,
92.452,6,DONE,51.447,0.0000,58.35,0.00,143.21,84.86,
92.502,6,DONE,51.497,0.0000,58.39,0.00,143.21,84.82,
92.552,6,DONE,51.547,0.0000,58.33,0.00,143.21,84.88,
92.602,6,DONE,51.597,0.0000,58.33,0.00,143.21,84.88,
92.652,6,DONE,51.647,0.0000,58.33,0.00,143.21,84.88,
92.704,6,DONE,51.698,0.0000,58.36,0.00,143.21,84.85,
92.752,6,DONE,51.747,0.0000,58.34,0.00,143.21,84.86,
92.802,6,DONE,51.797,0.0000,58.40,0.00,143.21,84.81,
92.852,6,DONE,51.847,0.0000,58.34,0.00,143.21,84.86,
92.902,6,DONE,51.897,0.0000,58.34,0.00,143.21,84.87,
92.954,6,DONE,51.949,0.0000,58.34,0.00,143.21,84.87,
93.002,6,DONE,51.997,0.0000,58.34,0.00,143.21,84.87,
93.053,6,DONE,52.048,0.0000,58.38,0.00,143.21,84.83,
93.103,6,DONE,52.098,0.0000,58.37,0.00,143.21,84.84,
93.152,6,DONE,52.147,0.0000,58.35,0.00,143.21,84.86,
93.203,6,DONE,52.197,0.0000,58.39,0.00,143.21,84.81,
93.252,6,DONE,52.247,0.0000,58.34,0.00,143.21,84.87,
93.302,6,DONE,52.297,0.0000,58.34,0.00,143.21,84.87,
93.352,6,DONE,52.347,0.0000,58.34,0.00,143.21,84.87,
93.404,6,DONE,52.398,0.0000,58.39,0.00,143.21,84.81,
93.452,6,DONE,52.447,0.0000,58.36,0.00,143.21,84.85,
93.503,6,DONE,52.498,0.0000,58.38,0.00,143.21,84.82,
93.552,6,DONE,52.547,0.0000,58.34,0.00,143.21,84.87,
93.604,6,DONE,52.599,0.0000,58.34,0.00,143.21,84.87,
93.652,6,DONE,52.647,0.0000,58.35,0.00,143.21,84.85,
93.703,6,DONE,52.697,0.0000,58.39,0.00,143.21,84.82,
93.752,6,DONE,52.747,0.0000,58.34,0.00,143.21,84.87,
93.802,6,DONE,52.797,0.0000,58.39,0.00,143.21,84.82,
93.852,6,DONE,52.847,0.0000,58.34,0.00,143.21,84.87,
93.902,6,DONE,52.897,0.0000,58.35,0.00,143.21,84.86,
93.952,6,DONE,52.947,0.0000,58.35,0.00,143.21,84.86,
94.002,6,DONE,52.997,0.0000,58.35,0.00,143.21,84.86,
94.052,6,DONE,53.047,0.0000,58.37,0.00,143.21,84.84,
94.102,6,DONE,53.097,0.0000,58.35,0.00,143.21,84.86,
94.153,6,DONE,53.147,0.0000,58.34,0.00,143.21,84.87,
94.202,6,DONE,53.197,0.0000,58.40,0.00,143.21,84.81,
94.252,6,DONE,53.247,0.0000,58.38,0.00,143.21,84.83,
94.303,6,DONE,53.297,0.0000,58.38,0.00,143.21,84.83,
94.353,6,DONE,53.347,0.0000,58.38,0.00,143.21,84.83,
94.403,6,DONE,53.397,0.0000,58.35,0.00,143.21,84.86,
94.453,6,DONE,53.448,0.0000,58.32,0.00,143.21,84.89,
